shot_id,shot_made_flag
859,0.7381601014926547
862,0.3432132934604855
870,0.30619804961776237
876,0.3528058521978941
880,0.32569566448289466
886,0.9814624717976663
889,0.799008448101939
891,0.39242190520185954
897,0.9809249082583107
902,0.39977678712098363
903,0.36440506015421203
908,0.37302597928392245
909,0.40588804311677085
920,0.3279579821026776
922,0.3704832760857107
924,0.6006518301964482
932,0.2923775418946371
934,0.31142415202962487
937,0.30435752248817244
941,0.4059066813819701
943,0.39385207146730367
950,0.41570327576756505
952,0.40210324084976573
954,0.9604385705792946
963,0.3469084055760973
975,0.32531460519994315
979,0.3753939197414604
981,0.33910875926104295
983,0.3373468988715116
985,0.4056648529033678
989,0.38392384353431264
995,0.41438872841553426
998,0.3933490144609512
1008,0.29147263409118973
1019,0.7420607133399433
1023,0.4201482976357728
1026,0.34220293830466975
1029,0.6300252886655602
1034,0.7957367838261543
1036,0.6009761107544564
1038,0.34822813383303336
1039,0.6096874485500017
1051,0.3908149532421225
1052,0.3134860822142318
1066,0.32730674082937145
1087,0.3208733146841069
1092,0.37644992528056037
1094,0.7860793257892204
1098,0.37645573365367935
1099,0.28879908085839334
1102,0.31243874811808187
1118,0.3628235281954445
1131,0.35275986370518125
1133,0.7699293459202063
1135,0.9496442557008606
1138,0.3954050841581469
1139,0.7848167134422492
1142,0.345092910265879
1151,0.3928843965124634
1152,0.3695565870014297
1155,0.7329561678812055
1165,0.3310523518536377
1167,0.9767684929392698
1172,0.35369840092305177
1174,0.7130458862017027
1180,0.4070768222420635
1200,0.35525015357947576
1202,0.33452356737393113
1227,0.6230583677231611
1228,0.6657921377369617
1229,0.3484700417898522
1237,0.4177661261408975
1241,0.3233809917792583
1256,0.26674189262670056
1279,0.378894604678463
1293,0.3417351322194145
1295,0.3205156528690149
1319,0.751213637267123
1320,0.3643952305839008
1321,0.7542054536197739
1322,0.5892502055267442
1334,0.28901749895563994
1351,0.7189288568354814
1373,0.3110498477122628
1375,0.28990857269489867
1380,0.40202623447300123
1382,0.7760345687967006
1385,0.34903946445770406
1399,0.3583541459678915
1403,0.9489029319631084
1428,0.28502366785874134
1434,0.30050511632953475
1444,0.9576156150954346
1448,0.38307941762975267
1466,0.8040399191182785
1476,0.3618348186434572
1478,0.38012363500647617
1485,0.3564532537834128
1491,0.7359175403431829
1494,0.5992568204858019
1500,0.4208958565527125
1501,0.6429954407020106
1503,0.40288268423844975
1519,0.6637591951112879
1524,0.37121587863071837
1529,0.7499937915934723
1533,0.7149773395366253
1538,0.9831436191654643
1539,0.3408051765039171
1546,0.38962635549445446
1555,0.36571437588758243
1559,0.3873046723356671
1563,0.6265861661358553
1565,0.7808271275388393
1574,0.40111112984400593
1591,0.33464907117160436
1594,0.27745036664703837
1605,0.28990086321663017
1611,0.3924970930353138
1614,0.3612162603234224
1620,0.34355645199775203
1626,0.27073390425885174
1630,0.3827936414815255
1632,0.3011961705536324
1634,0.2946427700692553
1643,0.2905968085338594
1651,0.43738855622671796
1655,0.3618130292827079
1658,0.31404105577839564
1659,0.35278727437755647
1665,0.4080070731961755
1675,0.3734712638884709
1680,0.7837191738763336
1690,0.35336659181157964
1696,0.3419547821638798
1714,0.3274600392801046
1721,0.36868014567229596
1726,0.3820408394586698
1728,0.40586825269613247
1734,0.38324004363784486
1735,0.3275911881571198
1740,0.3530392088694196
1744,0.7694435832487632
1747,0.37088141464514407
1752,0.31310054999514764
1763,0.7533029631116525
1765,0.7404731185537724
1769,0.36686983849305077
1785,0.6546321152734028
1787,0.3590152895022353
1788,0.4239262061828404
1793,0.3134204557248305
1800,0.43226595155018993
1825,0.4193114413721841
1826,0.7735623604537998
1834,0.32603297323552755
1843,0.3262830029025918
1844,0.3242308050069721
1848,0.38031842533991306
1849,0.44287052645158687
1860,0.43413487731719624
1863,0.42291851411641873
1875,0.594766655429089
1883,0.394218114112494
1890,0.3337258172895392
1892,0.3925129166776939
1893,0.37873245816169265
1897,0.3081253743954402
1905,0.357961172984142
1908,0.5796483032063589
1931,0.302729941477774
1940,0.767674463226029
1943,0.3373874021937742
1947,0.2972031693012051
1965,0.6211242607597152
1967,0.4093989551374046
1968,0.3898594919966414
1972,0.7302213552054134
1982,0.2591270317865689
1985,0.2545509252094832
2005,0.7442162813924267
2010,0.7418990384333863
2021,0.38245427542413246
2024,0.7083865127341701
2036,0.42047197083922866
2043,0.6155690633738589
2047,0.5724455808790575
2049,0.3756107819782229
2055,0.2894292665570321
2065,0.48339014242422523
2066,0.3447710571739284
2070,0.32208622473332493
2077,0.9081317396565758
2085,0.7117729530356359
2095,0.6153294090471351
2097,0.6535786233154365
2108,0.3919458149944128
2112,0.7466940501076638
2113,0.762297071670983
2122,0.2805583971058234
2139,0.38953721806841096
2144,0.6384255369943465
2146,0.3021630412145285
2148,0.3218385168653699
2149,0.7254014356345383
2157,0.31377136437778036
2159,0.3671026078659667
2168,0.3491986357811947
2176,0.3549310100366803
2178,0.6085516394388816
2181,0.23580079034792767
2187,0.7405456767477623
2188,0.33590231570154844
2190,0.31319361726129386
2194,0.3998674327738712
2197,0.32806618359860423
2214,0.3170013001293509
2217,0.3032916038471307
2222,0.37792565437197445
2223,0.3016305403949004
2226,0.31549636621428834
2230,0.730245699751018
2240,0.3330278183540015
2247,0.2926593928741708
2250,0.33784745532456406
2259,0.5871025847361455
2262,0.32289584906047897
2266,0.31350847769225476
2305,0.3102987491965362
2310,0.3144367808932081
2313,0.41081939625330716
2319,0.7588323373900231
2320,0.5799717083547324
2345,0.30433877549850286
2350,0.6702369348855608
2356,0.36772080149052533
2360,0.5916887206630561
2370,0.34125875834850505
2386,0.3183009891311605
2398,0.32076416788840784
2414,0.7519865655518874
2435,0.7563829180955141
2439,0.3739111677357477
2446,0.7415335886645285
2458,0.31567299057578196
2465,0.3312673841711402
2466,0.4076040960990056
2470,0.3411206602899812
2495,0.7319821132092912
2501,0.33545135300131246
2507,0.3058106892701753
2533,0.31891622067629954
2537,0.37784416344305777
2538,0.3069298622012101
2541,0.29001661551794267
2542,0.7377247679102144
2544,0.887527337196126
2554,0.24000056391906371
2555,0.2410702928062617
2565,0.35258262089594977
2575,0.7458292195123378
2586,0.418274062126083
2588,0.3664070435450849
2594,0.6513179402984387
2617,0.4456875412123399
2618,0.34825022175905773
2623,0.9840181578561316
2631,0.39499389654939354
2640,0.3043917610626624
2642,0.7420544065731101
2647,0.3916282948991514
2663,0.3302774367807481
2664,0.301980826107818
2676,0.39608219544853857
2680,0.9767399693335131
2681,0.36930030363994915
2691,0.3344911247326899
2693,0.39412212541034974
2695,0.40406840144608935
2704,0.3257987933996708
2708,0.4190497868983649
2709,0.9847200421075223
2717,0.7984526074214441
2722,0.4325471179786482
2728,0.34278215487331837
2732,0.7518046399434858
2743,0.38826029234283466
2752,0.3655328565085982
2757,0.7507819282573234
2761,0.3995024387107487
2769,0.2665698707813195
2771,0.37274168072802194
2774,0.34629765264302353
2776,0.35293650427325773
2781,0.33566017134454645
2793,0.3050271486432474
2799,0.36925809140181787
2803,0.29272732771957083
2811,0.32364813278132937
2818,0.3599058482449229
2824,0.3701208258963004
2828,0.7738555199953697
2829,0.3746521162056207
2830,0.4159848696734094
2842,0.7261177501416306
2847,0.757771478442484
2848,0.33654772194517113
2868,0.3138352993952716
2870,0.3205816815055445
2885,0.32813072410518906
2886,0.3976749811476246
2889,0.6270080719226501
2903,0.399813904147325
2904,0.7457487201358766
2918,0.7946691558052341
2919,0.33105117060963923
2922,0.40941798874070745
2923,0.3322689372586933
2931,0.3319158076107115
2945,0.3881557805231874
2955,0.3676398905074479
2957,0.6320146386454385
2960,0.7239388027865917
2963,0.23885294265062756
2966,0.7388351158376126
2972,0.7099404609871772
2974,0.27598657812999705
2982,0.24385796778706648
2984,0.6909472190834471
3016,0.38995247750543177
3021,0.291656460572185
3023,0.7414474825542515
3025,0.43384441304587595
3029,0.3275639667154787
3034,0.7389206171323647
3038,0.3614442573822638
3040,0.436021347364884
3051,0.7172142867110447
3062,0.30320441633174444
3069,0.3027476917832486
3071,0.2583172475648865
3076,0.9522310356117583
3079,0.370164743814134
3081,0.3104266617668184
3082,0.4158008448682599
3084,0.8056397754343029
3098,0.3790156597611799
3104,0.37568614687620994
3105,0.3609371347976206
3114,0.7645816498907922
3118,0.39798952844288754
3122,0.28719380867098937
3132,0.29478989799503863
3138,0.39118708160270343
3141,0.40617227272929074
3156,0.6807459763718127
3162,0.7569134238811045
3167,0.3251022110903236
3170,0.3593089547326373
3171,0.2763305276426023
3172,0.3297760207793913
3176,0.9826553185866672
3180,0.3249714664257947
3189,0.2876876028152743
3198,0.33860964295457885
3206,0.3364930157563644
3215,0.3847798336866242
3222,0.6326438006599604
3228,0.3212833016011194
3229,0.31728291175160744
3232,0.3184097990090841
3233,0.27835626560586463
3238,0.3207108780262241
3256,0.4120955882262338
3264,0.634824424405974
3273,0.41728796449360434
3275,0.6473912476070842
3285,0.3897051276029722
3289,0.2765968320596015
3294,0.3555932618427901
3306,0.3282610818757151
3311,0.7282191849304017
3318,0.33079998860980475
3322,0.5981988851903552
3324,0.32919819746358125
3334,0.5245414556506433
3341,0.40408155275426977
3345,0.30135843077231506
3346,0.943438168752032
3352,0.3105543763375912
3368,0.3322121580741344
3371,0.2754360784217666
3372,0.44050826591976927
3375,0.43469325022845506
3384,0.33752061904738634
3387,0.30750030420501945
3393,0.40633510830807146
3406,0.38636158267728626
3411,0.584779775255347
3412,0.7379100083256689
3414,0.553134545635331
3417,0.6919943429198865
3420,0.7745680037102708
3423,0.7595702537105798
3436,0.3251366389138401
3438,0.7477410834554994
3442,0.31597655519439716
3443,0.35357455581929487
3451,0.29449363234777026
3461,0.3626614597751642
3489,0.27663712397585344
3491,0.5373488524007809
3510,0.7520725965374312
3515,0.5729332334030519
3527,0.36440765273278475
3530,0.41394373480703767
3540,0.2964732068360934
3582,0.3661952921456634
3604,0.38497888712346323
3605,0.30031417438426966
3609,0.3116320110654849
3624,0.39954645151807383
3628,0.7778807459391847
3630,0.32287641705273834
3641,0.2742337636693474
3642,0.24848266289706933
3648,0.3148118309948353
3650,0.9802520512961587
3652,0.9793894314926951
3660,0.3832385186354634
3664,0.29614679919303827
3670,0.3035334186274987
3672,0.3174782330103142
3680,0.33917722420894764
3682,0.9766567482245229
3685,0.5836965326282312
3686,0.2642198450727755
3689,0.31713865705081434
3705,0.3753315709870877
3712,0.2886419496629809
3713,0.3168971282833895
3719,0.2792049981221342
3721,0.31242601428407535
3723,0.6934113012631731
3724,0.25536478833027637
3727,0.27930208511193994
3733,0.5727663722454805
3734,0.3666983566262002
3742,0.28447203290144396
3770,0.36186892834705686
3777,0.32700237510449487
3778,0.34153222594756155
3780,0.35989517734951515
3783,0.3585949689752502
3784,0.34307461444576337
3788,0.3313609034569684
3790,0.32936771065489673
3794,0.37080358429100524
3795,0.3798088347359114
3796,0.35806439381159966
3801,0.5800937324498052
3806,0.3921476780131371
3813,0.36497205349699396
3814,0.35453248271079774
3818,4.6557116587232585e-09
3824,0.4258882694492802
3836,0.37116737240643966
3853,0.42598559655918494
3855,0.3815962240832938
3858,0.4458397762696562
3861,0.7783934173085968
3866,0.37344932427837024
3870,0.36882593390944785
3874,0.9844117583776023
3876,0.3155182722559284
3878,0.32955451121246054
3890,0.3516329425510837
3900,0.9253242759485479
3904,0.33134682521935543
3906,0.36203369030231464
3907,0.33893916142643177
3908,0.3245223674189938
3912,0.40206788701139057
3918,0.9779735494507465
3923,0.9785464858300228
3924,0.32116177301398857
3925,0.3816255719130377
3927,0.6027254065405735
3955,0.978365246400525
3964,0.4068069495421824
3969,0.3721170713854091
3974,0.7217068432144148
3976,0.3789707728726525
3984,0.2665444476259044
3991,0.3564301915905178
3993,0.9832905114880582
4009,0.313102961467134
4011,0.40224444682393967
4020,0.32996913390360855
4033,0.29916011411170224
4041,0.42540256128469617
4045,0.8100107769649114
4052,0.4090385099327668
4055,0.3728822830180792
4056,0.4200975209512049
4057,0.3999701102153061
4067,0.9809945115136149
4069,0.4149720560699718
4077,0.3228514254038818
4094,0.3485336628588864
4095,0.3435808382420262
4100,0.3756489392404187
4119,0.35284125315998577
4130,0.7278954828867226
4131,0.3774752262686777
4132,0.5136083881574174
4134,0.6244247705938294
4137,0.8962060041276683
4138,0.33862049872001726
4143,0.26506945627052786
4145,0.3431867064262955
4148,0.3051530802869706
4163,0.35973592073260374
4166,0.39507210485517874
4169,0.7882218036778362
4170,0.3812691605955916
4174,0.4285211236915833
4180,0.3622346064868776
4199,0.9809062696609737
4201,0.35430618914732337
4203,0.37039787899773585
4210,0.43281923652921095
4211,0.31414906889300825
4213,0.9787164061903647
4225,0.3205097759893082
4235,0.3063580275727555
4242,0.3371558337200309
4245,0.3327234412150643
4250,0.38893673298195525
4252,0.3680853760694365
4254,0.3784214702577538
4263,0.3782077392132674
4264,0.3740639116844902
4268,0.2949789101303132
4270,0.48794566593144445
4282,0.7899852478028629
4283,0.3930431083748662
4291,0.41706414690235566
4304,0.3701526135871634
4306,0.3130493429303225
4309,0.2908957603775558
4310,0.30625316080505144
4313,0.26085646530371603
4314,0.3642401989765283
4315,0.29962713295739946
4321,0.3133777617252307
4324,0.30627682973050757
4325,0.3642317097427351
4328,0.3279447319765555
4329,0.29991915568602473
4332,0.3126954020747186
4337,0.3034968889940438
4342,0.36941971561013925
4344,0.40990913899463466
4352,0.35029523873558527
4355,0.30320473523715585
4366,0.28729314127546784
4371,0.387869311174228
4372,0.3622422113795637
4376,0.3585282337528842
4384,0.3285678765046886
4387,0.3444499716048775
4389,0.32964010363457263
4390,0.3323146896257789
4406,0.383847380592118
4407,0.8831933025012818
4409,0.9848152855134623
4410,0.7798492031702796
4424,0.3795079959213965
4434,0.37014725582921015
4452,0.32851503079791694
4460,0.3824394784125116
4470,0.6642383384524818
4480,0.32304792722664827
4496,0.9801171903314422
4503,0.321354940453786
4512,0.3517268034699573
4518,0.6220792776694819
4519,0.29703598615544774
4522,0.3071095915783428
4525,0.29868770746470663
4537,0.5934239024961535
4546,0.3061799939112234
4547,0.9763237435537953
4553,0.4002599852513296
4556,0.3021590310556366
4558,0.7317319349807448
4563,0.3196482994797425
4568,0.3254550406767534
4574,0.7330056496817207
4578,0.26684256363105685
4587,0.34410039847624657
4592,0.624392087496949
4610,0.33942823205620515
4615,0.3566887703045821
4619,0.3263441596879486
4620,0.5903428145847281
4625,0.7325608904870056
4635,0.327696734529751
4636,0.36895086510182296
4641,0.34341814060218695
4650,0.2956816926209287
4653,0.7981337758144076
4665,0.27235438831265363
4668,0.9459595911754853
4669,0.3267059575606824
4670,0.3191704655222555
4674,0.3017510342338036
4675,0.3523507206394198
4676,0.35637821008937787
4679,0.29182591184336937
4680,0.8834693812526258
4686,0.30363001535115924
4699,0.3899203457509144
4713,0.6573486447176318
4718,0.3649155903944749
4721,0.3109641617190841
4722,0.3359317560569683
4724,0.3370634830081528
4730,0.9801327998477154
4731,0.30351122100374067
4735,0.3313307448749018
4743,0.2900546997135772
4745,0.24587806546132354
4746,0.7282519382834661
4747,0.30781204051342576
4748,0.3228380204855653
4769,0.37490589496068766
4771,0.312567505521618
4774,0.30252257155765205
4784,0.3110275164213591
4797,0.36296075969085295
4801,0.6526215639018678
4804,0.34001974609687746
4820,0.309762601720149
4833,0.3570783052453467
4834,0.3460442683222395
4851,0.2995267670918285
4859,0.28659999764595145
4860,0.9737036745900666
4863,0.37149369679898053
4873,0.31810719957362543
4881,0.28412503844856357
4892,0.2878688379437973
4908,0.43330968755508786
4911,0.3488729716698135
4915,0.2996376095378007
4922,0.33766101492938627
4929,0.3964099549043183
4936,0.35674849300468187
4939,0.4639524047032124
4951,0.34942264165983694
4956,0.33689049100874896
4961,0.4243511507496815
4964,0.33395994443624594
4981,0.3930493288495538
4991,0.9800535895398432
4992,0.31599938164344177
4997,0.3878121134617337
5004,0.2945171422600088
5010,0.2906699150570719
5012,0.39147099535764085
5015,0.2846947867642823
5020,0.3440445308103624
5030,0.31032334870973355
5051,0.9810745636501869
5052,0.3795925320872044
5057,0.7741710299282402
5058,0.41318858306787093
5060,0.3870874626466556
5061,0.39383766828312966
5064,0.4070084018218158
5078,0.4335142103580385
5080,0.41140661485052854
5088,0.3255081253250714
5089,0.7188665474524929
5090,0.32653614188163255
5103,0.9347943241668791
5108,0.37970557053046394
5114,0.3482997287129995
5115,0.4107457753117058
5124,0.7466015570858981
5137,0.3956135276716783
5139,0.31292274543586085
5144,0.3336534194684999
5149,0.8749423596570538
5157,0.31530319864349043
5163,0.30473963578276797
5174,0.37775873309158475
5176,0.40255031182147843
5179,0.29747931890275475
5186,0.46694206780246283
5203,0.7578357705070398
5204,0.7451589090688245
5206,0.2972968163811112
5207,0.6674497477491945
5220,0.36460841640988884
5221,0.7390372889900064
5224,0.31985125823542154
5227,0.2901732973769821
5229,0.2787187134295219
5232,0.8083186092205017
5240,0.7350982418970345
5242,0.5471517114948281
5243,0.32763931091567244
5245,0.654799257559745
5248,0.4098778203668798
5249,0.2714889037862779
5254,0.3226931925995179
5269,0.36923750476116474
5272,0.3597790889412921
5276,0.30903536168903945
5286,0.7705710819605376
5290,0.3013774361757798
5308,0.35472653277221794
5316,0.35486512225563
5318,0.39312380621712456
5319,0.3349574077803613
5320,0.41050937373664065
5322,0.32845776664692916
5324,0.30601235124018944
5331,0.6946032393896978
5336,0.9865202911752262
5344,0.4097111069222186
5354,0.32888404922832165
5356,0.012880540569481848
5358,0.31834838978343205
5361,0.3862367244927125
5365,0.7142956171021448
5370,0.6111258264742249
5376,0.3017701263682892
5383,0.33900519479334884
5384,0.38712688929935707
5385,0.39689650279424604
5393,0.7855878399894768
5397,0.35531287493086383
5398,0.41608265058721944
5402,0.35534958677655265
5407,0.8449259472853732
5409,0.3064121112017706
5425,0.3845586130920844
5428,0.6885505807101873
5430,0.33400620895670224
5442,0.3622767447368123
5447,0.40943800694760596
5470,0.41240122048972666
5485,0.3146665130355631
5493,0.30088464928600644
5502,0.5804762607569816
5504,0.3386729976768027
5517,0.33483136622190535
5522,0.38171019106897863
5527,0.7407997313389996
5528,0.2800418147613568
5536,0.6407791113802745
5545,0.2753199118269621
5576,0.33679990955636807
5577,0.3155896841001454
5592,0.28904565827434614
5594,0.28576398064649094
5595,0.3240217080230111
5596,0.29093714127014647
5599,0.3970770266345499
5606,0.4339213885113759
5617,0.2956134263136048
5625,0.835134740145974
5626,0.2735828250372304
5627,0.6503315045758764
5642,0.6968354722524384
5659,0.981480635255541
5664,0.6753672538838469
5666,0.839708116535018
5671,0.3587175962133585
5674,0.3219570131469109
5677,0.8333249887062856
5681,0.3769120980699873
5683,0.015908779387534953
5700,0.3873673654353154
5713,0.40207141069759567
5715,0.40041416150901143
5718,0.32683197466143654
5726,0.5562771917963137
5738,0.33232660894377364
5741,0.799720040568476
5743,0.8188882724118687
5753,0.3879600985116066
5761,0.30652974630345575
5789,0.8851617744297124
5797,0.2969743941168539
5803,0.3102291609409035
5810,0.3654511066367262
5813,0.3038456845771682
5817,0.284209032509707
5818,0.3474157586539901
5822,0.26838205855845393
5829,0.33893180532351685
5846,0.33972247592274635
5847,0.26932492688171267
5854,0.27298604358411455
5858,0.3614475086825206
5863,0.28109512424634
5869,0.3180231263149357
5870,0.2948577277056736
5876,0.22826226070130767
5881,0.29799857871832947
5901,0.28744592522240653
5922,0.582226148992443
5928,0.7822626866311313
5933,0.3887808074014453
5934,0.7558418488225279
5946,0.39493538599561395
5951,0.3409732341036577
5955,0.33424714603010175
5956,0.9315726965146737
5965,0.35062862934102773
5972,0.37757613301281384
5981,0.3097905980279872
5997,0.414591402870521
6005,0.2836259427422463
6009,0.2804117949411795
6010,0.3262175629986346
6015,0.3800970624071532
6039,0.2709988967543514
6047,0.7693553196352982
6051,0.015645156525090735
6056,0.3779428193737316
6061,0.33320218615008956
6064,0.2840731989230786
6065,0.4090967418214199
6070,0.3520974379891746
6085,0.733538029451983
6086,0.26072017538173575
6091,0.7795817253527245
6097,0.31965651913383974
6099,0.4082363213653583
6104,0.739580544128475
6108,0.3958794368590959
6109,0.39107242501780937
6124,0.48327646426321624
6142,0.7395586915782427
6144,0.360703057797086
6150,0.367555161566681
6154,0.4015927419916396
6155,0.3321628486795524
6156,0.9816400937023259
6158,0.3326161479733067
6159,0.980038663198895
6169,0.6899344999853748
6170,0.014464759178468959
6179,0.37582795760185633
6184,0.6069300749754021
6186,0.7809203687381261
6204,0.3104505366012254
6230,0.38928800337259006
6231,0.400944550684003
6232,0.9196222423425137
6235,0.30696996226605694
6237,0.6288710479431338
6239,0.34130715429536357
6263,0.37201392923404997
6265,0.31618551283723967
6270,0.40587610523102186
6271,0.29439909279133963
6278,0.3799826481144008
6279,0.668278826241471
6288,0.3811332037227045
6294,0.350720960112688
6295,0.2867101857719134
6302,0.7702120056043709
6306,0.2946375005387459
6322,0.7863401374179868
6324,0.40966445929707973
6327,0.2683011939831365
6331,0.3675806200782907
6334,0.3175221064500489
6338,0.727262366951818
6339,0.7284551117389813
6362,0.330027275008192
6372,0.39581703381800015
6375,0.7356357982044148
6393,0.3056002925114524
6394,0.43421066630117794
6405,0.979639941915854
6406,0.5958380106340007
6416,0.6861030712278793
6421,0.40744639330479626
6422,0.2907150560739825
6440,0.97953213097515
6457,0.7377969863629803
6460,0.55950032679918
6463,0.4497293927347619
6474,0.7707883023498033
6476,0.4234004594048524
6477,0.3247164377610993
6482,0.7680482335422313
6488,0.33980915053020955
6489,0.2971506731146884
6494,0.329758472020915
6499,0.7970740104923497
6507,0.34995298956183224
6524,0.3328740103017239
6527,0.3028051340361721
6531,0.29095421602540594
6536,0.36161140796843094
6538,0.31221353135660046
6542,0.7400413144621597
6565,0.34239059313898956
6584,0.3407516815020494
6588,0.353011353108035
6597,0.3481152335476186
6603,0.7490423563028552
6609,0.7288071699354921
6613,0.7420501125152406
6622,0.3253570403671446
6630,0.3595666867143502
6637,0.33155174331884535
6639,0.749745710186623
6640,0.35041715832374337
6646,0.3963970733491297
6647,0.4190393985507439
6648,0.9797469832011995
6669,0.32207384887641505
6680,0.3166467274608751
6681,0.2895940186103501
6684,0.35033742886716146
6693,0.31472031856917504
6694,0.3015459494775109
6704,0.3139397318605525
6706,0.3977566357943839
6710,0.3398199246618963
6713,0.33997162894853167
6718,0.31280465732614415
6732,0.3605342841239577
6737,0.3297692976610552
6739,0.3065018938676508
6742,0.3433431735384339
6746,0.586992698226637
6753,0.31546670355497475
6771,0.23747521023898358
6784,0.3307262475437073
6790,0.9839279375636738
6795,0.41763720855508296
6807,0.3052005144870923
6808,0.3339201266231166
6818,0.2766960457578545
6823,0.3080025747739716
6830,0.39821129345575423
6831,0.39523958436358697
6832,0.35162912080799286
6836,0.3891696366090509
6846,0.3876890176284649
6850,0.3309521146892509
6854,0.3222987555183941
6868,0.7238926587102017
6876,0.5170480814577588
6877,0.781544824472319
6881,0.30818888928479915
6882,0.3374345629360143
6884,0.3724290824495253
6886,0.35018740785023955
6901,0.3453623738816423
6910,0.3643464993038566
6913,0.3364113118898656
6914,0.661267257576078
6918,0.7476431521727483
6930,0.875695261247367
6941,0.327814448773679
6944,0.6271390187791183
6945,0.3350295455978533
6947,0.406105562406524
6949,0.7359352873134881
6952,0.3300789399193725
6963,0.5756521715458658
6964,0.5967636233787311
6972,0.7329401788930187
6979,0.3503156032259165
6981,0.30088596985997546
6988,0.7466411419143617
6990,0.4004507800498628
6998,0.2987558074984888
7004,0.29291494735714935
7016,0.5175382849877096
7027,0.3870546713054196
7042,0.2727566513846114
7056,0.2584552700048743
7061,0.3409668848364924
7069,0.6010559252586287
7071,0.331757773779422
7088,0.6494995537217036
7099,0.35763223657184695
7108,0.3269790495856614
7121,0.8509178089859418
7125,0.7367275028780638
7136,0.6010820304081019
7149,0.7398475685296443
7150,0.632598409259418
7151,0.2883669498812512
7167,0.38798262153592206
7177,0.7137440359356897
7178,0.35454096908381444
7183,0.5960582129583794
7186,0.3468045951688223
7190,0.285620687830202
7201,0.4248593700496753
7202,0.34721982047847844
7207,0.3271777886442669
7213,0.3070621198244587
7224,0.8283441524086389
7225,0.2862598880005544
7233,0.3206537166740663
7239,0.29824508631042607
7246,0.27550114382728785
7248,0.298066602999494
7261,0.41787161542042056
7264,0.35351297799102155
7266,0.3695119851349495
7274,0.29994451440573827
7279,0.3011459245027784
7293,0.33657475528188047
7315,0.3877604083902996
7322,0.3671832629170409
7326,0.8573441592538724
7341,0.3761375392937851
7363,0.3665611542642439
7365,0.651825831959412
7371,0.3160628828250745
7377,0.32893764162192596
7393,0.7462109532952544
7405,0.29652989738387703
7410,0.34007107773780065
7434,0.7362083257766221
7438,0.3757493311094912
7447,0.7871523565089038
7450,0.8594756569442571
7452,0.38922023931915256
7453,0.3812632365878699
7455,0.40030391266969495
7456,0.39058629529400085
7457,0.9318837827293888
7466,0.42092806318073195
7470,0.7501319342761253
7474,0.34049476343085333
